exp_ic	logreg_prob	gnb_prob	SVC_prob	rnd_clf_prob	voting_clf_prob
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0052	0.9976349085514553	0.999952203665963	0.9793918995426363	1.0	0.9917433087092138
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0053	0.9989464082669741	0.9999989373368334	0.9931018591603511	1.0	0.9968068445562595
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0054	0.9976607284170932	0.9999979419131139	0.9819809329774255	1.0	0.992586602212313
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0055	0.9991979168337107	0.9999992298349074	0.9922992323789592	1.0	0.9966006040607395
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0056	0.9988199056389547	0.9999975105550075	0.9879320762127538	1.0	0.9949500369156695
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0057	0.9977783400771699	0.9999944740972638	0.9794329638356927	1.0	0.9918042586250461
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0058	0.9964907130412229	0.9998489223017135	0.9738425837039753	1.0	0.9812784392486691
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0059	0.9992858227287731	0.9999990701547741	0.9920149704046044	1.0	0.9965280417387062
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0060	0.9986642728544926	0.9999966837313174	0.9821391098422293	1.0	0.9929725480337676
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0061	0.9982293888512115	0.9999980330274455	0.9912140376857568	1.0	0.9958911245315587
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0062	0.990801475731622	0.9999721547471907	0.9911078087778155	1.0	0.9933776190098574
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0063	0.9986600727684196	0.9999977659550436	0.9863033756058205	1.0	0.9943461780003782
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0064	0.999082719936759	0.9999985080919035	0.9897706721202367	1.0	0.9956698701309802
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0065	0.99930573100366	0.9999975398280221	0.9828713024331388	1.0	0.9934251413161396
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0066	0.9992684719836268	0.9999991396663919	0.9940257219192982	1.0	0.9972530885883418
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0067	0.9974982157310165	0.9999865696857918	0.9865462233478796	1.0	0.9940404760647491
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0068	0.9987140280245026	0.9999965333287029	0.9794276666767348	1.0	0.9921144594957672
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0069	0.9993212975270125	0.9999935495171319	0.9701616088628457	1.0	0.9894184881484778
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0070	0.9994110509633818	0.9999989013230014	0.989594069077655	1.0	0.9957180393016506
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0071	0.9990274583156328	0.9999989955352184	0.9944228096215781	1.0	0.9973202633896733
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0072	0.9990758177052926	0.9999993321943431	0.9907049911670827	1.0	0.9959938765092936
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0073	0.9993154639892388	0.999998759287133	0.9838032772873263	1.0	0.9937340498339009
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0074	0.9964918623559488	0.999995714718997	0.9838720918097952	1.0	0.9928154990333011
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0075	0.9994111458663191	0.9999988662238743	0.9878421074513578	1.0	0.9951164848546208
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0076	0.998537042193304	0.9999972892299229	0.9848663345616425	1.0	0.9938257644692682
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0077	0.9993817619570445	0.9999983074706289	0.9880812623590476	1.0	0.9951881758602218
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0078	0.9990508523261031	0.9999990165788835	0.9920243763628548	1.0	0.9964530819548388
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0079	0.99742234236461	0.9999961186088475	0.9910490629104342	1.0	0.9955638402282346
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0080	0.9986478197980315	0.9999981017504679	0.983095492842316	1.0	0.9932791845689078
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0081	0.9973622945531165	0.9999871206206273	0.9723101131756202	0.975	0.9894269281994869
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0082	0.9792062811146379	0.0030360554972035086	0.9150630933838714	0.75	0.9169076535551225
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0083	0.9969551405749375	0.9999964402210677	0.9823720322316873	1.0	0.9924786687881054
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0084	0.9953541465601955	0.9999847419488421	0.9793674331069937	1.0	0.9909752275959907
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0085	0.9988305206000564	0.9999971931524947	0.9871822229664565	1.0	0.9946990690880889
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0086	0.9970712843046241	0.9999795106628833	0.9813824396104179	1.0	0.9921959941709946
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0087	0.9972340566134275	0.9999584884202074	0.9793865327378558	1.0	0.9916079743966315
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0088	0.9972010030660837	0.9999942699301431	0.9794379221044665	1.0	0.9916133996662367
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0089	0.9983959171432056	0.9999981328556397	0.9888003667668052	1.0	0.9951057542776689
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0090	0.9984926015665669	0.9999963198787702	0.9814054667379415	1.0	0.9926772220248695
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0091	0.999030770044032	0.9999974132825188	0.9849384089822314	1.0	0.9940142533373023
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0092	0.9988950308880484	0.9999990186762525	0.9896555872226418	1.0	0.9955673630591031
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0093	0.9991983506053969	0.9999990912485943	0.9898443754686455	1.0	0.9957340226521088
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0094	0.9982192038671056	0.9999981056374312	0.9887290601800579	1.0	0.995022356020785
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0095	0.9992880405302038	0.9999988106120896	0.9864391995479455	1.0	0.9946011089741992
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0096	0.9993840275677911	0.9999984310711658	0.9878348059161602	1.0	0.9951049606014323
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0097	0.9987674218213345	0.9999957739493955	0.9827955207749902	1.0	0.9932209373638016
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0098	0.9932465699187162	0.9999930369738302	0.9794234220095694	1.0	0.9902906151869472
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0099	0.9989756102206783	0.9999982898228468	0.988733272174034	1.0	0.9952759377853649
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0100	0.997160160566275	0.9999956225615966	0.9856908442243918	1.0	0.9936411760711422
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0101	0.9985229598467744	0.9999989997381704	0.9927395869717931	1.0	0.996534300659496
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0102	0.9993473503802193	0.9999987084209813	0.9881049998313068	1.0	0.9951848036744154
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0103	0.9989968144822282	0.9999976507470292	0.9896776489737605	1.0	0.995608944121857
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0104	0.9976458876747925	0.999997863774456	0.9881684917189176	1.0	0.9946393198545942
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0105	0.9989464746587411	0.9999985530571399	0.9873822935999765	1.0	0.994805450553839
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0106	0.9981870174177345	0.9999974934041901	0.9915738060988099	1.0	0.9960045212828684
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0107	0.9957316282496128	0.9999956086165424	0.9856375683010964	0.975	0.9931472150063104
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0108	0.9985095726213031	0.9999979267872126	0.9889153788229895	1.0	0.9951831848386717
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0109	0.9968482279397598	0.9999562276002033	0.9793818690093326	1.0	0.9914778728159983
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0110	0.9987071795169492	0.999998478308093	0.9785036101503419	1.0	0.9918172389484085
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0111	0.9980729753015515	0.999995588863337	0.979430772864456	1.0	0.9919017692409255
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0112	0.999039870415197	0.9999984662501195	0.9873656284183339	1.0	0.9948309359991793
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0113	0.9984080873060156	0.9999832855591754	0.9804063342633546	1.0	0.9923265349102642
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0114	0.9987098851354643	0.999999014523614	0.9891383751593456	1.0	0.9953267681950771
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0115	0.9992106699142291	0.9999990227049282	0.9917646714509406	1.0	0.996413650315707
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0116	0.9994427580252659	0.9999990233631584	0.9854084033485889	1.0	0.9943078503197428
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0117	0.9989009002021491	0.9999977997638977	0.9832912001129581	1.0	0.9934276660950982
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0118	0.9988878204890776	0.9999979424469062	0.9877258269891714	1.0	0.9949024918757582
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0119	0.9910022400066955	0.24910630031730419	0.9794341586052759	0.975	0.9728792742728785
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0120	0.9943332641306463	0.9999608576841048	0.979434849824979	1.0	0.9906565035124629
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0121	0.9981998984040094	0.9999972320737145	0.9758556299182791	1.0	0.9908108725923056
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0122	0.9992231115786975	0.9999973340308507	0.9798240023148597	1.0	0.9924111242717268
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0123	0.9990355789820908	0.999998886491083	0.9888695646870113	1.0	0.9953427619398957
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0124	0.9986561708122588	0.9999987292690192	0.9880585732468534	1.0	0.9949385732394664
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0125	0.9980396973704354	0.9999941790736943	0.9856171509898455	1.0	0.9939097580875829
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0126	0.9962954444779207	0.9999952733694917	0.985632313417176	1.0	0.9933334000766005
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0127	0.9961185869948329	0.9999947482162694	0.9844175515735495	1.0	0.9928710126838728
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0128	0.9978616256023135	0.9999968040138294	0.986380356978322	1.0	0.9941058720019768
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0129	0.9991211281909711	0.9999993450105699	0.9918032545240144	1.0	0.9963975536523977
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0130	0.9988578350745986	0.9999991484726023	0.9904745613511666	1.0	0.9958403942006328
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0131	0.9985490120884071	0.9999989819945703	0.9920787115326689	1.0	0.9963052419443438
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0132	0.9946102262629678	0.9999928341318962	0.9894800063077938	1.0	0.9940782541077245
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0133	0.9971737663824947	0.9999983941805508	0.9883698413750561	1.0	0.9945507596172649
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0134	0.9967704507793331	0.9999957889753481	0.9885378195923685	1.0	0.9944738367468894
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0135	0.998388478990304	0.9999795365364457	0.9776633475600434	1.0	0.9914440902775965
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0136	0.9994938921198393	0.999998637185136	0.9862600686727216	1.0	0.9946095869171199
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0137	0.9969224810305367	0.9999985694686889	0.9892874671169076	1.0	0.9947824258717485
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0138	0.9982567330014683	0.9999974680771925	0.9794618395381941	1.0	0.991972964165142
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0139	0.9961976301945821	0.9999850891116471	0.9842363650322775	1.0	0.9928375091460149
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0140	0.9992484957002756	0.9999990266635747	0.9908391783129221	1.0	0.9960986093252528
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0141	0.9948836079075506	0.999986590156463	0.9957948911010265	1.0	0.9964589560998265
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0142	0.9992729575400449	0.9999992420125348	0.990090155949149	1.0	0.9958444496844095
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0143	0.9945075378916042	0.999990778082205	0.9956598810519505	1.0	0.9962816381922169
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0144	0.9984838202139983	0.9999970091171376	0.9886926636479132	1.0	0.9950980662836475
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0145	0.9987946228650588	0.9999975146593781	0.9793866786873938	1.0	0.9921282098400702
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0146	0.9991670422934283	0.9999987415415209	0.9918825435339765	1.0	0.9964411400408246
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0147	0.9982128719164239	0.9999497379371577	0.9794202446045595	1.0	0.9919450324528362
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0148	0.99803037218748	0.9999992390904922	0.98548212692604	1.0	0.9938616204124169
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0149	0.9987603181154141	0.9999900914131626	0.9800091352211902	1.0	0.9923162682574267
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0150	0.9954326437059021	0.9999398517314512	0.9795968756686395	1.0	0.9910748374441312
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0151	0.9969476180756854	0.9984627184210457	0.9794520250288178	1.0	0.9915334513684076
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0152	0.9980987630057279	0.9998871593774976	0.9794555753545031	1.0	0.9919183026142943
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0153	0.9974905570859098	0.999996971927004	0.9857810986618079	1.0	0.9937814531374519
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0154	0.9984582036384797	0.9999989654603928	0.9958856721169835	1.0	0.9976855367216708
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0155	0.9985289535734991	0.999998005197183	0.9999839428505086	1.0	0.9984302703067236
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0156	0.9947116769642547	0.9999828728824204	0.9794213440814022	1.0	0.9907783192867572
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0157	0.9961628328445691	0.9999751781481221	0.9822514248695647	1.0	0.9921752860835681
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0158	0.9990402462598076	0.999999037280851	0.9947385724591765	1.0	0.9974427084254915
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0159	0.9964830750733091	0.9999829297489738	0.9865824399081314	1.0	0.9937142774079694
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0160	0.9986341539423133	0.9999990222350894	0.9862895114534577	1.0	0.9943328859369268
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0161	0.9988362236213255	0.9999988723704226	0.9857066190813586	1.0	0.9942051309296772
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0162	0.9924528911330521	0.9999662173472884	0.9840153768507598	1.0	0.9915163727980539
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0163	0.9753810269046098	0.9999701376113169	0.9801538143289279	1.0	0.9845696427742062
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0164	0.9992807031754245	0.9999987842457988	0.9865319004351424	1.0	0.994629822049387
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0165	0.9976847979326408	0.999989241178562	0.9816342322138767	1.0	0.9924820797341285
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0166	0.9879299432818441	0.9831018551777179	0.9794548945489678	0.975	0.9885284781484872
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0167	0.9976676978252164	0.999997939492797	0.9892155781804243	1.0	0.995006008576555
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0168	0.9630434513195356	0.9990136286542782	0.9794386978333472	1.0	0.9802277973315769
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0169	0.9968947877034188	0.9999872116310025	0.9839046084108394	1.0	0.9929605139942397
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0170	0.9986638419829483	0.9999985345588565	0.9955606833562732	1.0	0.9976290158141071
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0171	0.98971104586184	0.9999752119561023	0.9899463450278408	1.0	0.9926070541974742
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0172	0.9979515034785273	0.9999915320321313	0.9761130725903499	1.0	0.9908089902840662
sub-055_ses-01_age-P39_rec-baseline_run-01_comp-001_ica-filt-0173	0.9972423190847257	0.9999990126219139	0.9928186832018996	1.0	0.9961360410722223
